post_id,tokenization
4609191125767167,"[['``', 'Labor', 'has', 'described', 'the', 'leaked', 'strategy', 'as', 'evidence', 'the', 'government', 'is', 'attempting', 'to', 'steamroll', 'through', 'controversial', 'independent', 'assessments', 'while', 'faking', 'consultation', '.', ""''""], ['SBS.COM.AU', 'Linda', 'Reynolds', 'defends', 'controversial', 'leaked', 'NDIS', 'independent', 'assessments', 'marketing', 'strategy', 'Labor', 'has', 'described', 'the', 'leaked', 'strategy', 'as', 'evidence', 'the', 'government', 'is', 'attempting', 'to', '“', 'steamroll', 'through', 'controversial', 'independent', 'assessments', '”', 'for', 'the', 'NDIS', 'while', '“', 'faking', '”', 'community', 'consultation', '.']]"
4608843839135229,"[['``', 'The', 'main', 'impact', 'of', 'this', 'hotline', 'is', 'to', 'increase', 'stress', 'and', 'anxiety', 'for', 'people', 'already', 'having', 'a', 'hard', 'time', 'looking', 'for', 'more', 'paid', 'work', '...', 'struggling', 'to', 'survive', 'on', '$', '44', 'day', '.', ""''""], ['``', 'SBS.COM.AU', 'Welfare', 'groups', 'are', 'outraged', 'after', 'Stuart', 'Robert', 'spruiks', 'new', 'dobseeker', 'figures', 'Of', '250', 'people', 'dobbed', 'into', 'the', 'hotline', 'who', 'are', 'still', 'under', 'investigation', ',', '59', 'reviews', 'have', 'been', 'completed', ',', 'with', 'compliance', 'action', 'taken', 'against', 'just', 'eight', '.', ""''""]]"
4608774465808833,"[['``', 'The', 'prime', 'minister', 'has', 'hit', 'out', 'at', 'the', 'ABCs', 'Four', 'Corners', 'program', 'over', 'an', 'unaired', 'episode', 'that', 'reportedly', 'links', 'him', 'to', 'a', 'supporter', 'of', 'the', 'QAnon', 'conspiracy', 'theory', '.', ""''""], ['``', 'SBS.COM.AU', 'PM', 'Scott', 'Morrison', 'rejects', 'deeply', 'offensive', 'reports', 'linking', 'him', 'to', 'QAnon', 'Prime', 'Minister', 'Scott', 'Morrison', 'has', 'hit', 'out', 'at', 'the', 'ABCs', 'Four', 'Corners', 'program', 'over', 'an', 'unaired', 'episode', 'that', 'reportedly', 'links', 'him', 'to', 'a', 'supporter', 'of', 'the', 'QAnon', 'conspiracy', 'theory', '.', ""''""]]"
4608285065857773,"[['This', 'chemical-laden', 'cargo', 'ship', 'sunk', 'off', 'the', 'coast', 'of', 'Sri', 'Lanka', ',', 'potentially', 'spilling', '350', 'tonnes', 'of', 'fuel', 'and', 'causing', 'the', 'country', '’', 's', 'worst-ever', 'environmental', 'disaster', '.'], ['Play', 'Video']]"
4608627115823568,"[['``', 'Minister', 'for', 'the', 'NDIS', ',', 'Linda', 'Reynolds', ',', 'issued', 'an', 'unreserved', 'apology', 'to', 'the', 'family', ',', 'telling', 'them', 'the', 'breach', 'should', 'not', 'have', 'happened', '.', ""''""], ['SBS.COM.AU', 'The', 'NDIA', 'leaked', 'personal', 'details', 'to', 'an', 'abusive', 'ex-partner', '.'], ['Now', 'they\\re', 'launching', 'an', 'investigation', 'Minister', 'for', 'the', 'National', 'Disability', 'Insurance', 'Scheme', ',', 'Linda', 'Reynolds', ',', 'issued', 'an', 'unreserved', 'apology', 'to', 'the', 'family', ',', 'telling', 'them', 'the', 'breach', '``', 'should', 'not', 'have', 'happened', ""''"", '.']]"
4608472305839049,"[['Around', '180', 'people', 'were', 'killed', 'during', 'the', 'Jewish', 'festival', 'of', 'Shavuot', 'in', '1941', '.'], ['Eighty', 'years', 'later', ',', 'one', 'survivor', 'hopes', 'her', 'story', 'will', 'inspire', 'kindness', '.'], ['``', 'SBS.COM.AU', 'Eighty', 'years', 'after', 'Iraqs', 'deadly', 'Farhud', 'riots', ',', 'this', 'survivor', 'is', 'still', 'hoping', 'for', 'peace', 'Around', '180', 'people', 'were', 'killed', 'during', 'the', 'Jewish', 'festival', 'of', 'Shavuot', 'in', '1941', '.', ""''""]]"
4608471622505784,"[['``', 'Scott', 'Morrison', 'has', 'announced', 'national', 'cabinet', 'has', 'agreed', 'to', 'an', 'in-principle', 'disposition', 'towards', 'requiring', 'aged', 'care', 'workers', 'to', 'have', 'mandatory', 'vaccinations', '.', ""''""], ['SBS.COM.AU', 'Australia\\s', 'leaders', 'are', 'leaning', '\\heavily\\', 'towards', 'mandatory', 'vaccinations', 'for', 'aged', 'care', 'workers', 'Prime', 'Minister', 'Scott', 'Morrison', 'has', 'announced', 'national', 'cabinet', 'has', 'agreed', 'to', 'an', '``', 'in-principle', 'disposition', ""''"", 'towards', 'requiring', 'aged', 'care', 'workers', 'to', 'have', 'mandatory', 'vaccinations', '.']]"
998329427573813,"[['Prime', 'Minister', 'Scott', 'Morrison', 'is', 'speaking', 'from', 'Canberra', 'following', 'a', 'National', 'Cabinet', 'meeting', 'on', 'the', 'Victorian', 'lockdown', '.'], ['Play', 'Video']]"
4608403622512584,"[['``', 'Health', 'authorities', 'are', 'on', 'alert', 'as', 'a', 'new', 'COVID-19', 'variant', 'turns', 'up', 'in', 'Victorias', 'outbreak', '.', ""''""], ['It', 'remains', 'unclear', 'how', 'the', 'family', 'were', 'infected', 'with', 'the', 'variant', '.'], ['``', 'SBS.COM.AU', 'A', 'new', 'COVID-19', 'variant', 'of', 'significant', 'concern', 'and', 'another', 'four', 'local', 'cases', 'emerge', 'in', 'Victoria', 'Victoria', 'has', 'recorded', 'four', 'new', 'virus', 'cases', ',', 'with', 'authorities', 'confirming', 'the', 'detection', 'of', 'a', 'new', 'COVID-19', 'variant', 'in', 'the', 'states', 'outbreak', '.', ""''""]]"
4608165479203065,"[['Between', 'hills', 'of', 'rubble', ',', 'Palestinians', 'sit', 'inside', 'a', 'makeshift', 'tent', 'where', 'their', 'Beit', 'Hanoun', 'house', 'once', 'stood', 'before', 'Israeli', 'airstrikes', 'took', 'it', 'down.\\u2063', '\\u2063', 'Palestinians', 'have', 'started', 'returning', 'to', 'their', 'towns', 'after', 'a…', 'More', 'ceasefire', 'came', 'into', 'effect', 'on', '21', 'May', '.'], ['\\u2063In', '11', 'days', 'of', 'fighting', 'between', 'Israel', 'and', 'militants', 'in', 'Gaza', ',', 'at', 'least', '232', 'Palestinians', 'and', '12', 'Israelis', 'were', 'killed.\\u2063', '\\u2063', 'Now', ',', 'Gaza', 'is', 'in', 'the', 'grips', 'of', 'a', 'humanitarian', 'crisis', '.'], ['With', 'half', 'already', 'living', 'below', 'the', 'poverty', 'line', 'before', 'the', 'fighting', 'broke', 'out', ',', 'a', 'bad', 'situation', 'has', 'become', 'worse.\\u2063', '\\u2063', '📸', ':', 'Getty', 'Images', ',', 'AAP', 'Between', 'hills', 'of', 'rubble', ',', 'Palestinians', 'sit', 'inside', 'a', 'makeshift', 'tent', 'where', 'their', 'Beit', 'Hanoun', 'house', 'once', 'stood', 'before', 'Israeli', 'airstrikes', 'took', 'it', 'down.\\u2063', '\\u2063', 'Palestinians', 'have', 'started', 'returning', 'to', 'their', 'towns', 'after', 'a', 'ceasefire', 'came', 'into', 'effect', 'on', '21', 'May', '.'], ['With', 'half', 'already', 'living', 'below', 'the', 'poverty', 'line', 'before', 'the', 'fighting', 'broke', 'out', ',', 'a', 'bad', 'situation', 'has', 'become', 'worse.\\u2063', '\\u2063', '📸', ':', 'Getty', 'Images', ',', 'AAP']]"
4608273169192296,"[['``', 'The', 'teenager', 'slams', 'the', 'states', 'decision', 'to', 'ban', 'abortion', 'at', 'six', 'weeks', 'calling', 'it', 'gut-wrenching', ',', 'dehumanising', 'and', 'a', 'war', 'on', 'womens', 'rights', 'during', 'a', 'defiant', 'high', 'school', 'graduation', 'speech', '.', ""''""], ['SBS.COM.AU', 'A', 'Texas', 'valedictorian', 'takes', 'aim', 'at', 'the', 'state\\s', '\\dehumanising\\', 'new', 'abortion', 'law', 'in', 'a', 'viral', 'speech', 'Paxton', 'Smith\\s', 'speech', 'has', 'gone', 'viral', 'after', 'she', 'took', 'aim', 'at', 'Texas\\', 'banning', 'of', 'abortion', 'at', 'six', 'weeks', ',', 'telling', 'classmates', 'it', 'was', '``', 'gut-wrenching', ""''"", 'to', '``', 'have', 'the', 'autonomy', 'over', 'your', 'own', 'body', 'taken', 'from', 'you', ""''"", '.']]"
4608215002531446,"[['Hard-right', 'leader', 'Naftali', 'Bennett', 'and', 'secular', 'centrist', 'Yair', 'Lapid', 'form', 'a', 'coalition', ',', 'united', 'in', 'their', 'desire', 'to', 'topple', 'the', 'longstanding', 'Benjamin', 'Netanyahu', '.'], ['The', 'deal', 'will', 'see', 'the', 'pair', 'alternate', 'leadership', 'during', 'their', 'time', 'in', 'office', '.'], ['SBS.COM.AU', 'Israel', 'eyes', 'the', 'end', 'of', 'an', 'era', 'after', 'Benjamin', 'Netanyahu', 'foes', 'strike', 'a', 'deal', 'to', 'unseat', 'him', 'The', 'Israeli', 'prime', 'minister', 'has', 'scorned', 'as', '``', 'dangerous', ""''"", 'and', '``', 'left-wing', ""''"", 'a', 'cross-partisan', 'coalition', 'cobbled', 'together', 'by', 'his', 'rivals', 'to', 'unseat', 'him', '.']]"
317553223160661,"[['Victorian', 'health', 'authorities', 'are', 'providing', 'a', 'COVID-19', 'update', 'after', 'the', 'federal', 'government', 'agreed', 'to', 'support', 'the', 'state', '’', 's', 'proposal', 'for', 'a', 'dedicated', 'quarantine', 'facility', '.'], ['Play', 'Video']]"
4608099932542953,"[['After', 'the', 'Chinese', 'government', '’', 's', 'brutal', 'crackdown', 'on', 'pro-democracy', 'protesters', 'in', '1989', ',', 'tens', 'of', 'thousands', 'of', 'students', 'and', 'scholars', 'fled', 'to', 'Australia', '-', 'but', 'the', 'drive', 'for', 'change', 'never', 'left', '.'], ['-', 'via', 'SBS中文', 'After', 'the', 'Chinese', 'government', '’', 's', 'brutal', 'crackdown', 'on', 'pro-democracy', 'protesters', 'in', '1989', ',', 'tens', 'of', 'thousands', 'of', 'students', 'and', 'scholars', 'fled', 'to', 'Australia', '-', 'but', 'the', 'drive', 'for', 'change', 'never', 'left', '.'], ['-', 'via', 'SBS中文', 'SBS.COM.AU', 'This', 'father', 'and', 'daughter', 'continue', 'their', 'pro-democracy', 'push', '32', 'years', 'after', 'Tiananmen', 'After', 'the', 'Chinese', 'government', '’', 's', 'brutal', 'crackdown', 'on', 'pro-democracy', 'protesters', 'in', '1989', ',', 'tens', 'of', 'thousands', 'of', 'students', 'and', 'scholars', 'fled', 'to', 'Australia', '.'], ['Their', 'children', 'are', 'now', 'a', 'similar', 'age', 'to', 'their', 'parents', 'when', 'they', 'first', 'arrived', '.'], ['Exiled', 'academic', 'Chongyi', 'Feng', 'and', 'his', 'daughter', 'Yunsi', 'reflect', 'on', 'the', 'Tiana', '...']]"
4608082772544669,"[['``', 'One', 'expert', 'says', 'ASEANs', 'diplomacy', 'efforts', 'were', 'dead', 'on', 'arrival', '.', ""''""], ['SBS.COM.AU', 'ASEAN', 'envoys', 'arrive', 'in', 'a', 'coup-stricken', 'Myanmar', 'for', 'talks', 'with', 'the', 'junta', 'chief', 'ASEAN', 'has', 'led', 'diplomatic', 'efforts', 'to', 'resolve', 'the', 'crisis', 'in', 'Myanmar', ',', 'but', 'observers', 'have', 'questioned', 'how', 'effectively', 'it', 'can', 'influence', 'events', 'in', 'the', 'country', '.']]"
4608031025883177,"[['``', 'Victorias', 'acting', 'premier', 'says', 'a', 'dedicated', 'quarantine', 'facility', 'similar', 'to', 'the', 'Howards', 'Spring', 'facility', 'outside', 'Darwin', 'would', 'offer', 'a', 'safer', 'alternative', 'to', 'hotel', 'quarantine', '.', ""''""], ['``', 'SBS.COM.AU', 'Victoria', 'records', 'four', 'new', 'local', 'COVID-19', 'cases', 'as', 'state', 'and', 'Commonwealth', 'reach', 'quarantine', 'facility', 'deal', 'Victorias', 'acting', 'premier', 'says', 'a', 'dedicated', 'quarantine', 'facility', 'similar', 'to', 'the', 'Howard', 'Springs', 'facility', 'outside', 'Darwin', 'would', 'offer', 'a', 'safer', 'alternative', 'to', 'hotel', 'quarantine', '.', ""''""]]"
4607830525903227,"[['After', 'the', 'much', 'needed', 'rain', 'last', 'year', ',', 'NSW', 'rice', 'farmer', 'Robert', 'Andreazza', 'hoped', 'his', 'next', 'harvest', 'would', 'come', 'in', '10', 'times', 'higher', 'than', 'the', 'last', '.'], ['Then', 'he', 'noticed', 'mice', 'in', 'the', 'paddocks', '.'], ['``', 'SBS.COM.AU', 'Australias', 'rice', 'farmers', 'were', 'counting', 'on', 'a', 'huge', 'harvest', '.', ""''""], ['Then', 'the', 'mice', 'arrived', 'Farmers', 'in', 'the', 'Riverina', 'region', 'of', 'New', 'South', 'Wales', 'are', 'celebrating', 'a', 'bumper', 'rice', 'harvest', '.'], ['But', 'a', 'mouse', 'plague', 'is', 'raising', 'fears', 'about', 'the', 'region', '’', 's', 'long-awaited', 'revival', '.']]"
4607828332570113,"[['Nanaia', 'Mahuta', 'says', 'New', 'Zealand', 'remains', '“', 'predictable', 'and', 'consistent', '”', 'in', 'its', 'relations', 'with', 'China', 'against', 'the', 'backdrop', 'of', 'a', 'tense', 'geopolitical', 'environment', 'in', 'the', 'region', '.'], ['SBS.COM.AU', 'New', 'Zealand\\s', 'foreign', 'minister', 'has', 'downplayed', 'the', 'possibility', 'of', 'economic', 'coercion', 'from', 'China', 'New', 'Zealand', '’', 's', 'Foreign', 'Minister', ',', 'Nanaia', 'Mahuta', ',', 'tells', 'SBS', 'News', 'the', 'country', 'has', '``', 'a', 'respectful', 'relationship', ""''"", 'with', 'China', 'but', 'there', 'are', 'areas', 'where', 'the', 'two', 'countries', 'disagree', '.']]"
4607793225906957,"[['``', 'Hong', 'Kongers', 'are', 'seeking', 'innovative', 'ways', 'to', 'commemorate', 'the', 'victims', 'of', 'Chinas', 'deadly', 'Tiananmen', 'Square', 'crackdown', 'after', 'authorities', 'banned', 'an', 'annual', 'vigil', 'and', 'vowed', 'to', 'stamp', 'out', 'any', 'protests', 'come', 'Fridays', 'anniversary', '.', ""''""], ['SBS.COM.AU', 'Hong', 'Kongers', 'are', 'seeking', 'creative', 'ways', 'to', 'mark', 'the', 'Tiananmen', 'anniversary', 'after', 'a', 'vigil', 'was', 'banned', 'Human', 'rights', 'group', 'Amnesty', 'International', 'says', 'people', 'in', 'Hong', 'Kong', 'must', 'not', 'be', 'punished', 'for', 'peacefully', 'paying', 'their', 'respects', 'to', 'those', 'killed', 'in', 'the', 'Tiananmen', 'Square', 'student-led', 'protests', 'on', '4', 'June', ',', '1989', '.']]"
4606215189398094,"[['``', 'These', 'graduates', 'from', 'the', 'US', 'Wilberforce', 'University', 'cheered', 'and', 'danced', 'when', 'they', 'were', 'told', 'all', 'their', 'student', 'debt', 'would', 'be', 'forgiven', 'during', 'their', 'graduation', 'ceremony', '.', ""''""], ['Play', 'Video']]"
4606305479389065,"[['``', 'They', 'have', 'found', 'this', 'a', 'good', 'country', '...', ""''""], ['``', 'Im', 'quite', 'certain', 'that', 'they', 'will', 'return', '.', ""''""], ['``', 'SBS.COM.AU', 'Indias', 'High', 'Commissioner', 'confident', 'travel', 'ban', 'hasnt', 'turned', 'international', 'students', 'off', 'Australia', 'Indias', 'High', 'Commissioner', 'to', 'Australia', 'says', 'students', 'are', 'invested', 'in', 'Australia', 'and', 'will', 'return', 'in', 'what', 'is', 'a', 'promising', 'sign', 'for', 'the', 'countrys', 'COVID-ravaged', 'higher', 'education', 'sector', '.', ""''""]]"
4606169396069340,"[['``', 'We', 'have', 'seen', 'from', 'what', 'happened', 'at', 'Juukan', 'Gorge', 'that', 'our', 'community', 'expects', 'better', 'when', 'it', 'comes', 'to', 'protection', 'of', 'our', 'priceless', 'and', 'irreplaceable', 'Aboriginal', 'heritage', '.', ""''""], ['``', 'SBS.COM.AU', 'WA', 'gas', 'project', 'would', 'threaten', 'Indigenous', 'rock', 'art', 'and', 'produce', 'more', 'pollution', 'than', 'Adani', ',', 'environmentalists', 'warn', 'Environmentalists', 'have', 'made', 'a', 'last-ditch', 'rally', 'against', 'Woodsides', 'Scarborough', 'gas', 'proposal', ',', 'saying', 'it', 'would', 'produce', 'greater', 'pollution', 'than', 'the', 'Adani', 'coal', 'mine', '.', ""''""]]"
4606064829413130,"[['``', 'If', 'a', 'yes', 'is', 'not', 'enthusiastic', 'then', 'it', '’', 's', 'a', 'maybe', ',', 'even', 'a', 'no', '.', ""''""], ['``', 'Womens', 'safety', 'advocates', 'say', 'a', 'federal', 'government', 'online', 'resource', 'that', 'teaches', 'students', 'about', 'sexual', 'consent', 'remains', 'littered', 'with', 'harmful', 'and', 'contradictory', 'advice', '.', ""''""], ['``', 'SBS.COM.AU', 'Harmful', 'content', 'remains', 'on', 'website', 'behind', 'controversial', 'milkshake', 'consent', 'video', ',', 'safety', 'groups', 'say', 'There', 'are', 'concerns', 'that', 'harmful', 'language', 'and', 'contradictory', 'statements', 'about', 'sexual', 'consent', 'remain', 'on', 'a', 'government', 'online', 'resource', ',', 'despite', 'the', 'federal', 'department', 'responsible', 'insisting', 'the', 'sites', 'content', 'had', 'been', 'reviewed', '.', ""''""]]"
4605978056088474,"[['Foreign', 'Minister', 'Marise', 'Payne', 'says', 'Australia', 'will', 'not', 'impose', 'further', 'sanctions', 'on', 'Myanmar', '’', 's', 'military', 'leadership', 'because', 'the', 'move', 'would', 'restrict', 'our', 'national', 'influence', '.'], ['``', 'SBS.COM.AU', 'Marise', 'Payne', 'defends', 'Australias', 'refusal', 'to', 'impose', 'sanctions', 'after', 'Myanmar', 'coup', 'Australia', 'is', 'resisting', 'global', 'pressure', 'to', 'impose', 'sanctions', 'on', 'the', 'military', 'junta', 'behind', 'Myanmars', 'violent', 'coup', '-', 'despite', 'major', 'allies', 'punishing', 'the', 'regime', '.', ""''""]]"
4605902616096018,"[['The', 'Victorian', 'government', 'has', 'received', 'an', 'agreement', 'from', 'the', 'federal', 'government', 'for', 'its', 'plan', 'to', 'build', 'a', 'dedicated', 'quarantine', 'facility', 'in', 'the', 'state', '.'], ['SBS.COM.AU', 'Three', 'new', 'COVID-19', 'cases', 'recorded', 'in', 'Victoria', 'as', 'federal', 'government', 'green-lights', 'quarantine', 'facility', 'The', 'Victorian', 'government', 'has', 'received', 'a', 'Memorandum', 'of', 'Understanding', 'from', 'the', 'federal', 'government', 'for', 'its', 'plan', 'to', 'build', 'a', 'dedicated', 'quarantine', 'facility', 'in', 'the', 'state', '.']]"
4605611579458455,"[['Prime', 'Minister', 'Scott', 'Morrison', 'has', 'announced', 'payments', 'of', 'up', 'to', '$', '500', 'a', 'week', 'for', 'people', 'who', 'are', 'caught', 'in', 'COVID-19', 'lockdowns', 'but', 'only', 'if', 'the', 'lockdown', 'is', 'for', 'more', 'than', 'seven', 'days', 'in', 'a', 'row', '.'], ['Play', 'Video']]"
4605468456139434,"[['``', 'This', 'US', 'high', 'school', 'valedictorian', 'ditched', 'her', 'pre-approved', 'high', 'school', 'graduation', 'speech', 'and', 'instead', 'passionately', 'criticised', 'Texas', 'controversial', 'new', 'ban', 'on', 'abortion', '.', ""''""], ['Play', 'Video']]"
4605649026121377,"[['``', 'The', 'social', 'services', 'minister', 'has', 'apologised', 'after', 'a', 'child', 'abuse', 'survivors', 'private', 'details', 'such', 'as', 'their', 'address', ',', 'phone', 'number', 'and', 'bank', 'details', 'were', 'uploaded', 'to', 'someone', 'elses', 'myGov', 'account', '.', ""''""], ['``', 'SBS.COM.AU', 'Minister', 'apologises', 'after', 'child', 'abuse', 'survivors', 'details', 'were', 'shared', 'in', 'major', 'security', 'breach', 'The', 'social', 'services', 'minister', 'and', 'her', 'department', 'have', 'apologised', 'for', 'a', 'major', 'security', 'breach', ',', 'after', 'an', 'abuse', 'survivors', 'details', 'were', 'shared', 'with', 'a', 'stranger', '.', ""''""]]"
4605290589490554,"[['June', '14th', 'will', 'mark', 'two', 'years', 'since', 'the', 'residents', 'of', 'Mascot', 'Towers', 'were', 'told', 'to', 'evacuate', 'over', 'structural', 'concerns', '.'], ['SBS.COM.AU', 'Owners', 'are', 'in', 'a', 'last-ditch', 'attempt', 'to', 'recoup', 'losses', 'two', 'years', 'after', 'the', 'Mascot', 'Towers', 'evacuation', 'The', 'Mascot', 'Towers', 'debacle', 'in', 'which', 'hundreds', 'of', 'apartment', 'owners', 'were', 'forced', 'to', 'evacuate', 'the', 'building', 'has', 'led', 'to', 'a', 'raft', 'of', 'legislative', 'changes', ',', 'yet', 'the', '132', 'unit', 'owners', 'say', 'they', 'have', 'been', 'left', 'forgotten', '.'], ['Now', 'many', 'who', 'were', 'once', '``', 'silent', ""''"", 'have', 'come', 'forward', ',', 'ahead', 'of', 'a', 'vote', 'to', 'decide', 'their', 'future', ',', 'as', 'a', 'la', '...']]"
4605282292824717,"[['The', 'figure', 'was', 'revealed', 'in', 'Senate', 'estimates', 'as', 'Labor', 'Senator', 'Penny', 'Wong', 'scolded', 'the', 'federal', 'government', 'over', 'its', 'failure', 'to', 'establish', 'quarantine', 'facilities', 'to', 'return', 'Australians', 'home', '.'], ['SBS.COM.AU', 'More', 'than', '200', 'Australian', 'children', 'remain', 'stuck', 'in', 'coronavirus-ravaged', 'India', 'The', 'figure', 'was', 'revealed', 'in', 'Senate', 'estimates', 'as', 'Labor', 'Senator', 'Penny', 'Wong', 'scolded', 'the', 'federal', 'government', 'over', 'its', 'failure', 'to', 'establish', 'quarantine', 'facilities', 'to', 'return', 'Australians', 'home', '.']]"
4605430872809859,"[['Australians', 'who', 'have', 'endured', 'coronavirus', 'lockdown', 'for', 'more', 'than', 'seven', 'days', 'in', 'a', 'row', 'are', 'eligible', 'for', 'new', 'support', 'payments', '.'], ['SBS.COM.AU', 'Melburnians', 'struggling', 'under', 'COVID', 'lockdown', 'now', 'eligible', 'for', 'payments', 'of', 'up', 'to', '$', '500', 'per', 'week', 'The', 'federal', 'government', 'has', 'announced', 'new', 'financial', 'support', 'measures', 'for', 'regions', 'that', 'are', 'locked-down', 'for', 'more', 'than', 'seven', 'days', 'in', 'a', 'row', '.']]"
4605243816161898,"[['``', 'Canadas', 'Indigenous', 'services', 'minister', 'says', 'it', 'is', 'shameful', 'that', 'the', 'Pope', 'has', 'never', 'formally', 'apologised', 'for', 'abuses', 'at', 'the', 'countrys', 'Catholic-run', 'Indigenous', 'residential', 'schools', ',', 'which', 'he', 'termed', 'labour', 'camps', '.', ""''""], ['``', 'SBS.COM.AU', 'A', 'Canadian', 'politician', 'has', 'supported', 'calls', 'for', 'a', 'papal', 'apology', 'over', 'abuses', 'at', 'Indigenous', 'schools', 'Canadas', 'Indigenous', 'services', 'minister', 'has', 'supported', 'growing', 'calls', 'for', 'a', 'papal', 'apology', 'over', 'abuses', 'at', 'Catholic-run', 'Indigenous', 'residential', 'schools', ',', 'after', 'the', 'remains', 'of', '215', 'children', 'were', 'found', 'in', 'unmarked', 'graves', 'at', 'one', 'such', 'school', '.', ""''""]]"
473785593921368,"[['Prime', 'Minister', 'Scott', 'Morrison', 'and', 'Treasurer', 'Josh', 'Frydenberg', 'are', 'announcing', 'emergency', 'support', 'for', 'Victorians', 'in', 'lockdown', '.'], ['Play', 'Video']]"
4605118892841057,"[['``', 'The', 'former', 'police', 'officers', 'lawyers', 'claim', 'he', 'is', 'guilty', 'of', 'an', 'error', 'made', 'in', 'good', 'faith', '.', ""''""], ['``', 'SBS.COM.AU', 'Derek', 'Chauvin', 'is', 'seeking', 'a', 'sentence', 'of', 'time', 'served', 'and', 'probation', 'for', 'George', 'Floyds', 'murder', 'The', 'then-police', 'officer', 'was', 'captured', 'on', 'video', 'kneeling', 'on', 'the', 'neck', 'of', 'unarmed', 'black', 'man', 'George', 'Floyd', 'for', 'more', 'than', 'nine', 'minutes', 'until', 'he', 'passed', 'out', 'and', 'died', ',', 'while', 'ignoring', 'the', 'victims', 'pleas', 'for', 'air', 'and', 'help', '.', ""''""]]"
4470357926345343,"[['Victoria', 'has', 'recorded', 'five', 'new', 'local', 'cases', 'of', 'coronavirus', ',', 'taking', 'the', 'outbreak', 'total', 'to', '69', '.'], ['More', 'than', '36,000', 'test', 'results', 'were', 'received', 'overnight', '.'], ['Details', ':', 'http', ':', '//9Soci.al/ZjH650F3uRe', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Victoria', 'has', 'recorded', 'five', 'new', 'local', 'cases', 'of', 'coronavirus', ',', 'taking', 'the', 'outbreak', 'total', 'to', '69', '.'], ['Details', ':', 'http', ':', '//9Soci.al/ZjH650F3uRe', '#', '9News', '|', 'Nightly', 'at', '6.00pm']]"
4470320183015784,"[['``', 'Police', 'in', 'Perth', 'have', 'managed', 'to', 'arrest', 'a', 'man', 'following', 'a', 'nearly', 'two-day', 'manhunt', 'across', 'the', 'city', 'after', 'he', 'allegedly', 'went', 'on', 'a', 'relentless', 'rampage', 'yesterday', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Police', 'in', 'Perth', 'have', 'managed', 'to', 'arrest', 'a', 'man', 'following', 'a', 'nearly', 'two-day', 'manhunt', 'across', 'the', 'city', 'after', 'he', 'allegedly', 'went', 'on', 'a', 'relentless', 'rampage', 'yesterday', '.', ""''""], ['``', '#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Perth', 'man', 'arrested', 'after', 'relentless', 'rampage', 'sparking', 'police', 'manhunt', ""''""]]"
4470233286357807,"[['Melbourne', '’', 's', 'top', 'restaurants', 'are', 'losing', 'a', 'combined', 'one', 'million', 'dollars', 'every', 'week', 'in', 'lockdown', 'and', 'owners', 'across', '10', 'of', 'the', 'cities', 'most', 'iconic', 'venues', 'have', 'come', 'together', 'to', 'issue', 'a', 'heart-breaking', 'warning', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Melbourne', '’', 's', 'top', 'restaurants', 'are', 'losing', 'a', 'combined', 'one', 'million', 'dollars', 'every', 'week', 'in', 'lockdown', 'and', 'owners', 'across', '10', 'of', 'the', 'cities', 'most', 'iconic', 'venues', 'have', 'come', 'together', 'to', 'issue', 'a', 'heart-breaking', 'warning', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Play', 'Video']]"
4470219293025873,"[['A', 'driver', 'has', 'been', 'charged', 'with', 'high', 'range', 'drink', 'driving', ',', 'after', 'allegedly', 'crashing', 'his', 'car', 'into', 'the', 'front', 'bedroom', 'of', 'a', 'Sydney', 'home', 'overnight', '.'], ['Details', ':', 'http', ':', '//9Soci.al/HDYl50F3t3u', '#', '9News', '|', 'Nightly', 'at', '6.00pm', 'A', 'driver', 'has', 'been', 'charged', 'with', 'high', 'range', 'drink', 'driving', ',', 'after', 'allegedly', 'crashing', 'his', 'car', 'into', 'the', 'front', 'bedroom', 'of', 'a', 'Sydney', 'home', 'overnight', '.'], ['Details', ':', 'http', ':', '//9Soci.al/HDYl50F3t3u', '#', '9News', '|', 'Nightly', 'at', '6.00pm']]"
4470201453027657,"[['Several', 'states', 'are', 'bracing', 'for', 'a', 'cold', 'and', 'windy', 'start', 'to', 'the', 'weekend', 'with', 'weather', 'warnings', 'in', 'place', 'for', 'six', 'of', 'the', 'eight', 'states', 'and', 'territories', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', 'Several', 'states', 'are', 'bracing', 'for', 'a', 'cold', 'and', 'windy', 'start', 'to', 'the', 'weekend', 'with', 'weather', 'warnings', 'in', 'place', 'for', 'six', 'of', 'the', 'eight', 'states', 'and', 'territories', '.'], ['#', '9News', '|', 'Nightly', 'at', '6.00pm', '9NEWS.COM.AU', 'Cold', 'and', 'windy', 'weekend', 'for', 'several', 'states', 'Brisk', 'winds', 'in', 'the', 'wake', 'of', 'a', 'front', 'are', 'bringing', 'showers', 'to', 'coastal', 'northeast', 'NSW', ',', 'eastern', 'Victoria', 'and', 'west', '...']]"
