post_id,text
4608472305839049,"[['IN', 'CD', 'people', 'be', 'kill', 'IN', 'DT', 'jewish', 'festival', 'IN', 'shavuot', 'IN', 'CD'], ['CD', 'year', 'later', 'CD', 'survivor', 'hop', 'story', 'MD', 'inspire', 'kindness'], ['eighty', 'year', 'IN', 'iraq', 'deadly', 'farhud', 'riot', 'DT', 'survivor', 'be', 'still', 'hop', 'IN', 'peace', 'around', 'CD', 'people', 'be', 'kill', 'IN', 'DT', 'jewish', 'festival', 'IN', 'shavuot', 'IN', 'CD']]"
4608471622505784,"[['scott', 'morrison', 'have', 'announce', 'national', 'cabinet', 'have', 'agree', 'TO', 'DT', 'disposition', 'towards', 'require', 'age', 'care', 'worker', 'TO', 'have', 'mandatory', 'vaccination'], ['leader', 'be', 'lean', 'towards', 'mandatory', 'vaccination', 'IN', 'age', 'care', 'worker', 'prime', 'minister', 'scott', 'morrison', 'have', 'announce', 'national', 'cabinet', 'have', 'agree', 'TO', 'DT', 'disposition', 'towards', 'require', 'age', 'care', 'worker', 'TO', 'have', 'mandatory', 'vaccination']]"
998329427573813,"[['prime', 'minister', 'scott', 'morrison', 'be', 'speak', 'IN', 'canberra', 'follow', 'DT', 'national', 'cabinet', 'meeting', 'IN', 'DT', 'victorian', 'lockdown'], ['play', 'video']]"
4608403622512584,"[['health', 'authority', 'be', 'IN', 'alert', 'IN', 'DT', 'new', 'variant', 'turn', 'up', 'IN', 'victoria', 'outbreak'], ['PRP', 'remain', 'unclear', 'WRB', 'DT', 'family', 'be', 'infect', 'IN', 'DT', 'variant'], ['DT', 'new', 'variant', 'IN', 'significant', 'concern', 'CC', 'DT', 'CD', 'local', 'case', 'emerge', 'IN', 'victoria', 'victoria', 'have', 'record', 'CD', 'new', 'virus', 'case', 'IN', 'authority', 'confirm', 'DT', 'detection', 'IN', 'DT', 'new', 'variant', 'IN', 'DT', 'state', 'outbreak']]"
4608165479203065,"[['between', 'hill', 'IN', 'rubble', 'palestinian', 'sit', 'IN', 'DT', 'makeshift', 'tent', 'WRB', 'beit', 'hanoun', 'house', 'once', 'stand', 'IN', 'israeli', 'airstrikes', 'take', 'PRP', 'palestinian', 'have', 'start', 'return', 'TO', 'town', 'IN', 'more', 'ceasefire', 'come', 'IN', 'effect', 'IN', 'CD', 'may'], ['CD', 'day', 'IN', 'fight', 'IN', 'israel', 'CC', 'militant', 'IN', 'gaza', 'IN', 'least', 'CD', 'palestinian', 'CC', 'CD', 'israeli', 'be', 'now', 'gaza', 'be', 'IN', 'DT', 'grip', 'IN', 'DT', 'humanitarian', 'crisis'], ['IN', 'PDT', 'already', 'live', 'IN', 'DT', 'poverty', 'line', 'IN', 'DT', 'fighting', 'break', 'out', 'DT', 'bad', 'situation', 'have', 'become', 'getty', 'image', 'aap', 'between', 'hill', 'IN', 'rubble', 'palestinian', 'sit', 'IN', 'DT', 'makeshift', 'tent', 'WRB', 'beit', 'hanoun', 'house', 'once', 'stand', 'IN', 'israeli', 'airstrikes', 'take', 'PRP', 'palestinian', 'have', 'start', 'return', 'TO', 'town', 'IN', 'DT', 'ceasefire', 'come', 'IN', 'effect', 'IN', 'CD', 'may'], ['IN', 'PDT', 'already', 'live', 'IN', 'DT', 'poverty', 'line', 'IN', 'DT', 'fighting', 'break', 'out', 'DT', 'bad', 'situation', 'have', 'become', 'getty', 'image', 'aap']]"
4608273169192296,"[['DT', 'teenager', 'slam', 'DT', 'state', 'decision', 'TO', 'ban', 'abortion', 'IN', 'CD', 'week', 'call', 'PRP', 'dehumanise', 'CC', 'DT', 'war', 'IN', 'woman', 'right', 'IN', 'DT', 'defiant', 'high', 'school', 'graduation', 'speech'], ['a', 'texas', 'valedictorian', 'take', 'aim', 'IN', 'DT', 'new', 'abortion', 'law', 'IN', 'DT', 'viral', 'speech', 'paxton', 'speech', 'have', 'go', 'viral', 'IN', 'PRP', 'take', 'aim', 'IN', 'banning', 'IN', 'abortion', 'IN', 'CD', 'week', 'tell', 'classmate', 'PRP', 'be', 'TO', 'have', 'DT', 'autonomy', 'IN', 'own', 'body', 'take', 'IN', 'PRP']]"
4608215002531446,"[['leader', 'naftali', 'bennett', 'CC', 'secular', 'centrist', 'yair', 'lapid', 'form', 'DT', 'coalition', 'unite', 'IN', 'desire', 'TO', 'topple', 'DT', 'longstanding', 'benjamin', 'netanyahu'], ['DT', 'deal', 'MD', 'see', 'DT', 'pair', 'alternate', 'leadership', 'IN', 'time', 'IN', 'office'], ['israel', 'eye', 'DT', 'end', 'IN', 'DT', 'era', 'IN', 'benjamin', 'netanyahu', 'foe', 'strike', 'DT', 'deal', 'TO', 'unseat', 'PRP', 'DT', 'israeli', 'prime', 'minister', 'have', 'scorn', 'IN', 'dangerous', 'CC', 'DT', 'coalition', 'cobble', 'together', 'IN', 'rival', 'TO', 'unseat', 'PRP']]"
317553223160661,"[['victorian', 'health', 'authority', 'be', 'provide', 'DT', 'update', 'IN', 'DT', 'federal', 'government', 'agree', 'TO', 'support', 'DT', 'state', 's', 'proposal', 'IN', 'DT', 'dedicated', 'quarantine', 'facility'], ['play', 'video']]"
4608099932542953,"[['IN', 'DT', 'chinese', 'government', 's', 'brutal', 'crackdown', 'IN', 'protester', 'IN', 'CD', 'ten', 'IN', 'thousand', 'IN', 'student', 'CC', 'scholar', 'flee', 'TO', 'australia', 'CC', 'DT', 'drive', 'IN', 'change', 'never', 'leave'], ['IN', 'sbs中文', 'IN', 'DT', 'chinese', 'government', 's', 'brutal', 'crackdown', 'IN', 'protester', 'IN', 'CD', 'ten', 'IN', 'thousand', 'IN', 'student', 'CC', 'scholar', 'flee', 'TO', 'australia', 'CC', 'DT', 'drive', 'IN', 'change', 'never', 'leave'], ['IN', 'sbs中文', 'DT', 'father', 'CC', 'daughter', 'continue', 'push', 'CD', 'year', 'IN', 'tiananmen', 'IN', 'DT', 'chinese', 'government', 's', 'brutal', 'crackdown', 'IN', 'protester', 'IN', 'CD', 'ten', 'IN', 'thousand', 'IN', 'student', 'CC', 'scholar', 'flee', 'TO', 'australia'], ['child', 'be', 'now', 'DT', 'similar', 'age', 'TO', 'parent', 'WRB', 'PRP', 'first', 'arrive'], ['exile', 'academic', 'chongyi', 'feng', 'CC', 'daughter', 'yunsi', 'reflect', 'IN', 'DT', 'tiana']]"
4608082772544669,"[['CD', 'expert', 'say', 'asean', 'diplomacy', 'effort', 'be', 'dead', 'IN', 'arrival'], ['asean', 'envoys', 'arrive', 'IN', 'DT', 'myanmar', 'IN', 'talk', 'IN', 'DT', 'junta', 'chief', 'asean', 'have', 'lead', 'diplomatic', 'effort', 'TO', 'resolve', 'DT', 'crisis', 'IN', 'myanmar', 'CC', 'observer', 'have', 'question', 'WRB', 'effectively', 'PRP', 'MD', 'influence', 'event', 'IN', 'DT', 'country']]"
4608031025883177,"[['victoria', 'act', 'premier', 'say', 'DT', 'dedicated', 'quarantine', 'facility', 'similar', 'TO', 'DT', 'howard', 'spring', 'facility', 'IN', 'darwin', 'MD', 'offer', 'DT', 'safer', 'alternative', 'TO', 'hotel', 'quarantine'], ['victoria', 'record', 'CD', 'new', 'local', 'case', 'IN', 'state', 'CC', 'commonwealth', 'reach', 'quarantine', 'facility', 'deal', 'victoria', 'act', 'premier', 'say', 'DT', 'dedicated', 'quarantine', 'facility', 'similar', 'TO', 'DT', 'howard', 'spring', 'facility', 'IN', 'darwin', 'MD', 'offer', 'DT', 'safer', 'alternative', 'TO', 'hotel', 'quarantine']]"
4607830525903227,"[['IN', 'DT', 'much', 'need', 'rain', 'last', 'year', 'nsw', 'rice', 'farmer', 'robert', 'andreazza', 'hop', 'next', 'harvest', 'MD', 'come', 'IN', 'CD', 'time', 'high', 'IN', 'DT', 'last'], ['then', 'PRP', 'notice', 'mouse', 'IN', 'DT', 'paddock'], ['australia', 'rice', 'farmer', 'be', 'count', 'IN', 'DT', 'huge', 'harvest'], ['then', 'DT', 'mouse', 'arrive', 'farmer', 'IN', 'DT', 'riverina', 'region', 'IN', 'new', 'south', 'wale', 'be', 'celebrate', 'DT', 'bumper', 'rice', 'harvest'], ['CC', 'DT', 'mouse', 'plague', 'be', 'raise', 'fear', 'IN', 'DT', 'region', 's', 'revival']]"
4607828332570113,"[['nanaia', 'mahuta', 'say', 'new', 'zealand', 'remain', 'predictable', 'CC', 'consistent', 'IN', 'relation', 'IN', 'china', 'IN', 'DT', 'backdrop', 'IN', 'DT', 'tense', 'geopolitical', 'environment', 'IN', 'DT', 'region'], ['new', 'foreign', 'minister', 'have', 'downplay', 'DT', 'possibility', 'IN', 'economic', 'coercion', 'IN', 'china', 'new', 'zealand', 's', 'foreign', 'minister', 'nanaia', 'mahuta', 'tell', 'sb', 'news', 'DT', 'country', 'have', 'DT', 'respectful', 'relationship', 'IN', 'china', 'CC', 'EX', 'be', 'area', 'WRB', 'DT', 'CD', 'country', 'disagree']]"
4607793225906957,"[['hong', 'kongers', 'be', 'seek', 'innovative', 'way', 'TO', 'commemorate', 'DT', 'victim', 'IN', 'china', 'deadly', 'tiananmen', 'square', 'crackdown', 'IN', 'authority', 'ban', 'DT', 'annual', 'vigil', 'CC', 'vow', 'TO', 'stamp', 'out', 'DT', 'protest', 'come', 'friday', 'anniversary'], ['hong', 'kongers', 'be', 'seek', 'creative', 'way', 'TO', 'mark', 'DT', 'tiananmen', 'anniversary', 'IN', 'DT', 'vigil', 'be', 'ban', 'human', 'right', 'group', 'amnesty', 'international', 'say', 'people', 'IN', 'hong', 'kong', 'MD', 'not', 'be', 'punish', 'IN', 'peacefully', 'pay', 'respect', 'TO', 'DT', 'kill', 'IN', 'DT', 'tiananmen', 'square', 'protest', 'IN', 'CD', 'june', 'CD']]"
4606215189398094,"[['DT', 'graduate', 'IN', 'DT', 'u', 'wilberforce', 'university', 'cheer', 'CC', 'dance', 'WRB', 'PRP', 'be', 'tell', 'PDT', 'student', 'debt', 'MD', 'be', 'forgive', 'IN', 'graduation', 'ceremony'], ['play', 'video']]"
4606305479389065,"[['PRP', 'have', 'find', 'DT', 'DT', 'good', 'country'], ['im', 'quite', 'certain', 'IN', 'PRP', 'MD', 'return'], ['india', 'high', 'commissioner', 'confident', 'travel', 'ban', 'hasnt', 'turn', 'international', 'student', 'IN', 'australia', 'india', 'high', 'commissioner', 'TO', 'australia', 'say', 'student', 'be', 'invest', 'IN', 'australia', 'CC', 'MD', 'return', 'IN', 'WP', 'be', 'DT', 'promising', 'sign', 'IN', 'DT', 'country', 'high', 'education', 'sector']]"
4606169396069340,"[['PRP', 'have', 'see', 'IN', 'WP', 'happen', 'IN', 'juukan', 'gorge', 'IN', 'community', 'expect', 'well', 'WRB', 'PRP', 'come', 'TO', 'protection', 'IN', 'priceless', 'CC', 'irreplaceable', 'aboriginal', 'heritage'], ['wa', 'gas', 'project', 'MD', 'threaten', 'indigenous', 'rock', 'art', 'CC', 'produce', 'more', 'pollution', 'IN', 'adani', 'environmentalists', 'warn', 'environmentalist', 'have', 'make', 'DT', 'rally', 'IN', 'woodsides', 'scarborough', 'gas', 'proposal', 'say', 'PRP', 'MD', 'produce', 'great', 'pollution', 'IN', 'DT', 'adani', 'coal', 'mine']]"
4606064829413130,"[['IN', 'DT', 'yes', 'be', 'not', 'enthusiastic', 'then', 'PRP', 's', 'DT', 'maybe', 'even', 'DT', 'DT'], ['womens', 'safety', 'advocate', 'say', 'DT', 'federal', 'government', 'online', 'resource', 'WDT', 'teach', 'student', 'IN', 'sexual', 'consent', 'remain', 'litter', 'IN', 'harmful', 'CC', 'contradictory', 'advice'], ['harmful', 'content', 'remain', 'IN', 'website', 'IN', 'controversial', 'milkshake', 'consent', 'video', 'safety', 'group', 'say', 'EX', 'be', 'concern', 'IN', 'harmful', 'language', 'CC', 'contradictory', 'statement', 'IN', 'sexual', 'consent', 'remain', 'IN', 'DT', 'government', 'online', 'resource', 'IN', 'DT', 'federal', 'department', 'responsible', 'insist', 'DT', 'site', 'content', 'have', 'be', 'review']]"
4605978056088474,"[['foreign', 'minister', 'marise', 'payne', 'say', 'australia', 'MD', 'not', 'impose', 'further', 'sanction', 'IN', 'myanmar', 's', 'military', 'leadership', 'IN', 'DT', 'move', 'MD', 'restrict', 'national', 'influence'], ['marise', 'payne', 'defend', 'australia', 'refusal', 'TO', 'impose', 'sanction', 'IN', 'myanmar', 'coup', 'australia', 'be', 'resist', 'global', 'pressure', 'TO', 'impose', 'sanction', 'IN', 'DT', 'military', 'junta', 'IN', 'myanmar', 'violent', 'coup', 'IN', 'major', 'ally', 'punish', 'DT', 'regime']]"
4605902616096018,"[['DT', 'victorian', 'government', 'have', 'receive', 'DT', 'agreement', 'IN', 'DT', 'federal', 'government', 'IN', 'plan', 'TO', 'build', 'DT', 'dedicated', 'quarantine', 'facility', 'IN', 'DT', 'state'], ['CD', 'new', 'case', 'record', 'IN', 'victoria', 'IN', 'federal', 'government', 'quarantine', 'facility', 'DT', 'victorian', 'government', 'have', 'receive', 'DT', 'memorandum', 'IN', 'understand', 'IN', 'DT', 'federal', 'government', 'IN', 'plan', 'TO', 'build', 'DT', 'dedicated', 'quarantine', 'facility', 'IN', 'DT', 'state']]"
4605611579458455,"[['prime', 'minister', 'scott', 'morrison', 'have', 'announce', 'payment', 'IN', 'IN', 'TO', 'CD', 'DT', 'week', 'IN', 'people', 'WP', 'be', 'catch', 'IN', 'lockdown', 'CC', 'only', 'IN', 'DT', 'lockdown', 'be', 'IN', 'more', 'IN', 'CD', 'day', 'IN', 'DT', 'row'], ['play', 'video']]"
4605468456139434,"[['DT', 'u', 'high', 'school', 'valedictorian', 'ditch', 'PRP', 'high', 'school', 'graduation', 'speech', 'CC', 'instead', 'passionately', 'criticised', 'texas', 'controversial', 'new', 'ban', 'IN', 'abortion'], ['play', 'video']]"
4605649026121377,"[['DT', 'social', 'service', 'minister', 'have', 'apologise', 'IN', 'DT', 'child', 'abuse', 'survivor', 'private', 'detail', 'such', 'IN', 'address', 'phone', 'number', 'CC', 'bank', 'detail', 'be', 'upload', 'TO', 'someone', 'el', 'mygov', 'account'], ['minister', 'apologise', 'IN', 'child', 'abuse', 'survivor', 'detail', 'be', 'share', 'IN', 'major', 'security', 'breach', 'DT', 'social', 'service', 'minister', 'CC', 'department', 'have', 'apologise', 'IN', 'DT', 'major', 'security', 'breach', 'IN', 'DT', 'abuse', 'survivor', 'detail', 'be', 'share', 'IN', 'DT', 'stranger']]"
4605290589490554,"[['june', 'CD', 'MD', 'mark', 'CD', 'year', 'IN', 'DT', 'resident', 'IN', 'mascot', 'tower', 'be', 'tell', 'TO', 'evacuate', 'IN', 'structural', 'concern'], ['owner', 'be', 'IN', 'DT', 'attempt', 'TO', 'recoup', 'loss', 'CD', 'year', 'IN', 'DT', 'mascot', 'tower', 'evacuation', 'DT', 'mascot', 'tower', 'debacle', 'IN', 'WDT', 'hundred', 'IN', 'apartment', 'owner', 'be', 'force', 'TO', 'evacuate', 'DT', 'building', 'have', 'lead', 'TO', 'DT', 'raft', 'IN', 'legislative', 'change', 'yet', 'DT', 'CD', 'unit', 'owner', 'say', 'PRP', 'have', 'be', 'leave', 'forgotten'], ['now', 'many', 'WP', 'be', 'once', 'silent', 'have', 'come', 'forward', 'ahead', 'IN', 'DT', 'vote', 'TO', 'decide', 'future', 'IN', 'DT', 'la']]"
4605282292824717,"[['DT', 'figure', 'be', 'reveal', 'IN', 'senate', 'estimate', 'IN', 'labor', 'senator', 'penny', 'wong', 'scold', 'DT', 'federal', 'government', 'IN', 'failure', 'TO', 'establish', 'quarantine', 'facility', 'TO', 'return', 'australian', 'home'], ['more', 'IN', 'CD', 'australian', 'child', 'remain', 'stuck', 'IN', 'india', 'DT', 'figure', 'be', 'reveal', 'IN', 'senate', 'estimate', 'IN', 'labor', 'senator', 'penny', 'wong', 'scold', 'DT', 'federal', 'government', 'IN', 'failure', 'TO', 'establish', 'quarantine', 'facility', 'TO', 'return', 'australian', 'home']]"
4605430872809859,"[['australian', 'WP', 'have', 'endure', 'coronavirus', 'lockdown', 'IN', 'more', 'IN', 'CD', 'day', 'IN', 'DT', 'row', 'be', 'eligible', 'IN', 'new', 'support', 'payment'], ['melburnians', 'struggle', 'IN', 'covid', 'lockdown', 'now', 'eligible', 'IN', 'payment', 'IN', 'IN', 'TO', 'CD', 'IN', 'week', 'DT', 'federal', 'government', 'have', 'announce', 'new', 'financial', 'support', 'measure', 'IN', 'region', 'WDT', 'be', 'IN', 'more', 'IN', 'CD', 'day', 'IN', 'DT', 'row']]"
4605243816161898,"[['canada', 'indigenous', 'service', 'minister', 'say', 'PRP', 'be', 'shameful', 'IN', 'DT', 'pope', 'have', 'never', 'formally', 'apologise', 'IN', 'abuse', 'IN', 'DT', 'countrys', 'indigenous', 'residential', 'school', 'WDT', 'PRP', 'term', 'labour', 'camp'], ['DT', 'canadian', 'politician', 'have', 'support', 'call', 'IN', 'DT', 'papal', 'apology', 'IN', 'abuse', 'IN', 'indigenous', 'school', 'canada', 'indigenous', 'service', 'minister', 'have', 'support', 'grow', 'call', 'IN', 'DT', 'papal', 'apology', 'IN', 'abuse', 'IN', 'indigenous', 'residential', 'school', 'IN', 'DT', 'remains', 'IN', 'CD', 'child', 'be', 'find', 'IN', 'unmarked', 'graf', 'IN', 'CD', 'such', 'school']]"
473785593921368,"[['prime', 'minister', 'scott', 'morrison', 'CC', 'treasurer', 'josh', 'frydenberg', 'be', 'announce', 'emergency', 'support', 'IN', 'victorian', 'IN', 'lockdown'], ['play', 'video']]"
4605118892841057,"[['DT', 'former', 'police', 'officer', 'lawyer', 'claim', 'PRP', 'be', 'guilty', 'IN', 'DT', 'error', 'make', 'IN', 'good', 'faith'], ['derek', 'chauvin', 'be', 'seek', 'DT', 'sentence', 'IN', 'time', 'serve', 'CC', 'probation', 'IN', 'george', 'floyds', 'murder', 'DT', 'officer', 'be', 'capture', 'IN', 'video', 'kneel', 'IN', 'DT', 'neck', 'IN', 'unarmed', 'black', 'man', 'george', 'floyd', 'IN', 'more', 'IN', 'CD', 'minute', 'IN', 'PRP', 'pass', 'out', 'CC', 'die', 'IN', 'ignore', 'DT', 'victim', 'pleas', 'IN', 'air', 'CC', 'help']]"
4470357926345343,"[['victoria', 'have', 'record', 'CD', 'new', 'local', 'case', 'IN', 'coronavirus', 'take', 'DT', 'outbreak', 'total', 'TO', 'CD'], ['more', 'IN', 'CD', 'test', 'result', 'be', 'received', 'overnight'], ['detail', 'http', 'CD', 'nightly', 'IN', 'CD', 'victoria', 'have', 'record', 'CD', 'new', 'local', 'case', 'IN', 'coronavirus', 'take', 'DT', 'outbreak', 'total', 'TO', 'CD'], ['detail', 'http', 'CD', 'nightly', 'IN', 'CD']]"
4470320183015784,"[['police', 'IN', 'perth', 'have', 'manage', 'TO', 'arrest', 'DT', 'man', 'follow', 'DT', 'nearly', 'manhunt', 'IN', 'DT', 'city', 'IN', 'PRP', 'allegedly', 'go', 'IN', 'DT', 'relentless', 'rampage', 'yesterday'], ['CD', 'nightly', 'IN', 'CD', 'police', 'IN', 'perth', 'have', 'manage', 'TO', 'arrest', 'DT', 'man', 'follow', 'DT', 'nearly', 'manhunt', 'IN', 'DT', 'city', 'IN', 'PRP', 'allegedly', 'go', 'IN', 'DT', 'relentless', 'rampage', 'yesterday'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'perth', 'man', 'arrest', 'IN', 'relentless', 'rampage', 'spark', 'police', 'manhunt']]"
4470233286357807,"[['melbourne', 's', 'top', 'restaurant', 'be', 'lose', 'DT', 'combined', 'CD', 'CD', 'dollar', 'DT', 'week', 'IN', 'lockdown', 'CC', 'owner', 'IN', 'CD', 'IN', 'DT', 'city', 'most', 'iconic', 'venue', 'have', 'come', 'together', 'TO', 'issue', 'DT', 'warning'], ['CD', 'nightly', 'IN', 'CD', 'melbourne', 's', 'top', 'restaurant', 'be', 'lose', 'DT', 'combined', 'CD', 'CD', 'dollar', 'DT', 'week', 'IN', 'lockdown', 'CC', 'owner', 'IN', 'CD', 'IN', 'DT', 'city', 'most', 'iconic', 'venue', 'have', 'come', 'together', 'TO', 'issue', 'DT', 'warning'], ['CD', 'nightly', 'IN', 'CD', 'play', 'video']]"
4470219293025873,"[['DT', 'driver', 'have', 'be', 'charge', 'IN', 'high', 'range', 'drink', 'driving', 'IN', 'allegedly', 'crash', 'car', 'IN', 'DT', 'front', 'bedroom', 'IN', 'DT', 'sydney', 'home', 'overnight'], ['detail', 'http', 'CD', 'nightly', 'IN', 'CD', 'DT', 'driver', 'have', 'be', 'charge', 'IN', 'high', 'range', 'drink', 'driving', 'IN', 'allegedly', 'crash', 'car', 'IN', 'DT', 'front', 'bedroom', 'IN', 'DT', 'sydney', 'home', 'overnight'], ['detail', 'http', 'CD', 'nightly', 'IN', 'CD']]"
4470201453027657,"[['several', 'state', 'be', 'brace', 'IN', 'DT', 'cold', 'CC', 'windy', 'start', 'TO', 'DT', 'weekend', 'IN', 'weather', 'warning', 'IN', 'place', 'IN', 'CD', 'IN', 'DT', 'CD', 'state', 'CC', 'territory'], ['CD', 'nightly', 'IN', 'CD', 'several', 'state', 'be', 'brace', 'IN', 'DT', 'cold', 'CC', 'windy', 'start', 'TO', 'DT', 'weekend', 'IN', 'weather', 'warning', 'IN', 'place', 'IN', 'CD', 'IN', 'DT', 'CD', 'state', 'CC', 'territory'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'cold', 'CC', 'windy', 'weekend', 'IN', 'several', 'state', 'brisk', 'wind', 'IN', 'DT', 'wake', 'IN', 'DT', 'front', 'be', 'bring', 'shower', 'TO', 'coastal', 'northeast', 'nsw', 'eastern', 'victoria', 'CC', 'west']]"
4470159889698480,"[['facebook', 'announce', 'IN', 'former', 'u', 'president', 'donald', 'trump', 'MD', 'be', 'suspend', 'IN', 'platform', 'IN', 'IN', 'least', 'january', 'CD', 'CD', 'SYM', 'CD', 'year', 'IN', 'WRB', 'PRP', 'be', 'initially', 'suspend'], ['CD', 'nightly', 'IN', 'CD', 'facebook', 'announce', 'IN', 'former', 'u', 'president', 'donald', 'trump', 'MD', 'be', 'suspend', 'IN', 'platform', 'IN', 'IN', 'least', 'january', 'CD', 'CD', 'SYM', 'CD', 'year', 'IN', 'WRB', 'PRP', 'be', 'initially', 'suspend'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'facebook', 'say', 'trump', 'now', 'suspend', 'IN', 'IN', 'least', 'january', 'CD']]"
4470104883037314,"[['melbourne', 'be', 'star', 'down', 'DT', 'barrel', 'IN', 'DT', 'longer', 'lockdown', 'IN', 'authority', 'scramble', 'TO', 'find', 'DT', 'source', 'IN', 'DT', 'second', 'highly', 'infectious', 'strain', 'IN', 'IN', 'CD', 'people', 'test', 'positive', 'IN', 'victoria', 'TO', 'DT', 'delta', 'mutation'], ['CD', 'nightly', 'IN', 'CD', 'melbourne', 'be', 'star', 'down', 'DT', 'barrel', 'IN', 'DT', 'longer', 'lockdown', 'IN', 'authority', 'scramble', 'TO', 'find', 'DT', 'source', 'IN', 'DT', 'second', 'highly', 'infectious', 'strain', 'IN', 'IN', 'CD', 'people', 'test', 'positive', 'IN', 'victoria', 'TO', 'DT', 'delta', 'mutation'], ['CD', 'nightly', 'IN', 'CD', 'play', 'video']]"
4470033619711107,"[['russian', 'president', 'vladimir', 'putin', 'sign', 'DT', 'new', 'law', 'ban', 'individual', 'designate', 'IN', 'extremist', 'IN', 'run', 'IN', 'public', 'office', 'DT', 'move', 'condemn', 'IN', 'DT', 'opposition', 'IN', 'DT', 'effort', 'TO', 'further', 'limit', 'political', 'competition'], ['CD', 'nightly', 'IN', 'CD', 'russian', 'president', 'vladimir', 'putin', 'sign', 'DT', 'new', 'law', 'ban', 'individual', 'designate', 'IN', 'extremist', 'IN', 'run', 'IN', 'public', 'office', 'DT', 'move', 'condemn', 'IN', 'DT', 'opposition', 'IN', 'DT', 'effort', 'TO', 'further', 'limit', 'political', 'competition'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'putin', 'sign', 'law', 'ban', 'extremist', 'IN', 'run', 'IN', 'election', 'IN', 'navalnys', 'birthday']]"
4469990119715457,"[['many', 'resident', 'IN', 'regional', 'victoria', 'celebrate', 'first', 'night', 'IN', 'IN', 'lockdown', 'IN', 'din', 'out', 'yesterday'], ['CD', 'nightly', 'IN', 'CD', 'many', 'resident', 'IN', 'regional', 'victoria', 'celebrate', 'first', 'night', 'IN', 'IN', 'lockdown', 'IN', 'din', 'out', 'yesterday'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'regional', 'victorian', 'celebrate', 'freedom', 'IN', 'lockdown', 'end']]"
4469834266397709,"[['victoria', 'MD', 'be', 'DT', 'first', 'state', 'TO', 'receive', 'DT', 'new', 'temporary', 'covid', 'disaster', 'payment', 'package'], ['announce', 'today', 'IN', 'prime', 'minister', 'scott', 'morrison', 'DT', 'WP', 'qualify', 'MD', 'be', 'pay', 'up', 'TO', 'CD', 'IN', 'DT', 'lockdown', 'period'], ['CD', 'nightly', 'IN', 'CD', 'victoria', 'MD', 'be', 'DT', 'first', 'state', 'TO', 'receive', 'DT', 'new', 'temporary', 'covid', 'disaster', 'payment', 'package'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'WRB', 'TO', 'qualify', 'IN', 'DT', 'temporary', 'covid', 'disaster', 'payment', 'DT', 'federal', 'government', 'have', 'declare', 'DT', 'new', 'financial', 'support', 'package', 'TO', 'help', 'people', 'live', 'IN', 'state', 'CC', 'sub']]"
4469715376409598,"[['DT', 'mental', 'health', 'IN', 'victorian', 'be', 'once', 'again', 'DT', 'major', 'concern', 'IN', 'DT', 'state', 'go', 'IN', 'DT', 'snap', 'lockdown'], ['DT', 'ceo', 'IN', 'beyond', 'blue', 'say', 'DT', 'organisation', 'have', 'have', 'DT', 'significant', 'rise', 'IN', 'people', 'reach', 'out', 'IN', 'DT', 'lockdown', 'begin'], ['CD', 'nightly', 'IN', 'CD', 'DT', 'mental', 'health', 'IN', 'victorian', 'be', 'once', 'again', 'DT', 'major', 'concern', 'IN', 'DT', 'state', 'go', 'IN', 'DT', 'snap', 'lockdown'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'WRB', 'TO', 'get', 'mental', 'health', 'help', 'IN', 'victoria', 'snap', 'lockdown']]"
4469590133088789,"[['nicole', 'harrison', 'go', 'TO', 'greet', 'TO', 'familys', 'labrador', 'harry', 'IN', 'wednesday', 'only', 'TO', 'find', 'IN', 'DT', 'puppy', 'have', 'be', 'take', 'IN', 'home'], ['DT', 'devastated', 'harrison', 'family', 'have', 'be', 'search', 'IN', 'PRP', 'ever', 'IN'], ['CD', 'nightly', 'IN', 'CD', 'nicole', 'harrison', 'go', 'TO', 'greet', 'TO', 'familys', 'labrador', 'harry', 'IN', 'wednesday', 'only', 'TO', 'find', 'IN', 'DT', 'puppy', 'have', 'be', 'take', 'IN', 'home'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'drop', 'PRP', 'off', 'family', 'offer', 'CD', 'IN', 'safe', 'return', 'IN', 'labrador', 'puppy']]"
4469458389768630,"[['DT', 'CC', 'mother', 'WP', 'be', 'IN', 'DT', 'tom', 'court', 'IN', 'adelaide', 'have', 'DT', 'be', 'confirm', 'TO', 'have'], ['south', 'chief', 'public', 'health', 'officer', 'nicola', 'spurrier', 'tell', 'reporter', 'IN', 'DT', 'woman', 'be', 'quite', 'unwell'], ['CD', 'nightly', 'IN', 'CD', 'DT', 'CC', 'mother', 'WP', 'be', 'IN', 'DT', 'tom', 'court', 'IN', 'adelaide', 'have', 'DT', 'be', 'confirm', 'TO', 'have'], ['CD', 'nightly', 'IN', 'CD', 'CD', 'floor', 'IN', 'sa', 'quarantine', 'hotel', 'evacuate', 'IN', 'infected', 'toddler', 'test', 'IN', 'corridor']]"
